Location,Timestamp,Question6a,Question6b,Question7a,Question7b,Question8a,Question8b,Question9a,Question9b,Question10a,Question10b,Question11a,Question11b,Question12a,Question12b,Question13a,Question13b,Question14,Question15,Technical/Theorical mark,Pre/Exam mark,Coordinate,T1,T2,T1 Floating,T2 Floating,T1 Final,T2 Final,ABS1,ABS2,Category
Sydney,12/04/2019,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,6,4,7,"4,7",5,8.75,-0.241822767,-0.386889969,4.758177233,8.363110031,4.758177233,8.363110031,software engineering
Sydney,12/04/2019,1,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,4,5,3,6,"3,6",3.75,7.5,0.457439444,-1.233990345,4.207439444,6.266009655,4.207439444,6.266009655,software engineering
Sydney,12/04/2019,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,9,9,4,7,"4,7",5,8.75,0.089267596,0.870197031,5.089267596,9.620197031,5.089267596,9.620197031,Social marketing
Sydney,12/04/2019,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,10,6,2,5,"2,5",2.5,6.25,0.060824826,-1.309724391,2.560824826,4.940275609,2.560824826,4.940275609,Design Skills
Sydney,12/04/2019,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,10,10,3,4,"3,4",3.75,5,1.509235566,-0.091676219,5.259235566,4.908323781,5.259235566,4.908323781,IT Management
Sydney,12/04/2019,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,3,5,6,2,"6,2",7.5,2.5,1.46082354,1.560996482,8.96082354,4.060996482,8.96082354,4.060996482,IT Management
Sydney,12/04/2019,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,8,6,3,2,"3,2",3.75,2.5,-1.106432745,-0.516241002,2.643567255,1.983758998,2.643567255,1.983758998,Design Skills
Sydney,12/04/2019,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,2,7,3,5,"3,5",3.75,6.25,0.048395498,-0.207695688,3.798395498,6.042304312,3.798395498,6.042304312,software engineering
Sydney,12/04/2019,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,3,9,4,5,"4,5",5,6.25,-0.590958612,0.798396181,4.409041388,7.048396181,4.409041388,7.048396181,software engineering
Sydney,12/04/2019,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,5,10,5,5,"5,5",6.25,6.25,0.062574497,0.266117778,6.312574497,6.516117778,6.312574497,6.516117778,Social marketing
Sydney,12/04/2019,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,2,7,4,4,"4,4",5,5,1.219572273,-0.891506873,6.219572273,4.108493127,6.219572273,4.108493127,IT Management
Sydney,12/04/2019,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,0,0,2,5,4,"5,4",6.25,5,1.002783602,-0.673590975,7.252783602,4.326409025,7.252783602,4.326409025,IT Management
Sydney,12/04/2019,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,10,2,5,3,"5,3",6.25,3.75,0.608850848,0.404578905,6.858850848,4.154578905,6.858850848,4.154578905,IT Management
Sydney,12/04/2019,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,4,1,4,4,"4,4",5,5,-0.43838199,0.140337399,4.56161801,5.140337399,4.56161801,5.140337399,software engineering
Sydney,12/04/2019,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,4,8,3,6,"3,6",3.75,7.5,0.273726944,0.159289005,4.023726944,7.659289005,4.023726944,7.659289005,software engineering
Sydney,12/04/2019,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,8,9,5,3,"5,3",6.25,3.75,-0.769533739,1.264063571,5.480466261,5.014063571,5.480466261,5.014063571,Social marketing
Sydney,12/04/2019,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,10,6,3,3,"3,3",3.75,3.75,-0.367441361,-0.725189793,3.382558639,3.024810207,3.382558639,3.024810207,Design Skills
Sydney,12/04/2019,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,2,6,3,4,"3,4",3.75,5,0.661385445,-1.305537128,4.411385445,3.694462872,4.411385445,3.694462872,Design Skills
Sydney,12/04/2019,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,7,5,6,"5,6",6.25,7.5,0.652534424,0.534483283,6.902534424,8.034483283,6.902534424,8.034483283,Social marketing
Sydney,12/04/2019,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,8,4,5,2,"5,2",6.25,2.5,-1.364100823,-0.300944907,4.885899177,2.199055093,4.885899177,2.199055093,Design Skills
Sydney,12/04/2019,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,3,6,3,4,"3,4",3.75,5,-0.161684764,-0.986530702,3.588315236,4.013469298,3.588315236,4.013469298,Design Skills
Sydney,12/04/2019,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,10,10,3,4,"3,4",3.75,5,0.312198661,-0.137018751,4.062198661,4.862981249,4.062198661,4.862981249,Design Skills
Sydney,12/04/2019,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,5,5,2,3,"2,3",2.5,3.75,-0.016747202,-0.582744783,2.483252798,3.167255217,2.483252798,3.167255217,Design Skills
Sydney,12/04/2019,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,10,6,5,"6,5",7.5,6.25,1.070032269,0.671183548,8.570032269,6.921183548,8.570032269,6.921183548,Social marketing
Sydney,12/04/2019,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,10,4,2,2,"2,2",2.5,2.5,-0.631542217,-0.247010884,1.868457783,2.252989116,1.868457783,2.252989116,Design Skills
Sydney,12/04/2019,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,4,0,5,4,"5,4",6.25,5,-0.772118991,0.020319662,5.477881009,5.020319662,5.477881009,5.020319662,Social marketing
Sydney,12/04/2019,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,5,5,5,3,"5,3",6.25,3.75,0.480017333,0.575649212,6.730017333,4.325649212,6.730017333,4.325649212,IT Management
Sydney,12/04/2019,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,3,3,3,"3,3",3.75,3.75,0.102195014,-0.079201558,3.852195014,3.670798442,3.852195014,3.670798442,Design Skills
Sydney,12/04/2019,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,9,3,4,"3,4",3.75,5,0.653628276,0.958678676,4.403628276,5.958678676,4.403628276,5.958678676,software engineering
Sydney,12/04/2019,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,4,3,2,6,"2,6",2.5,7.5,0.768837944,-0.636535889,3.268837944,6.863464111,3.268837944,6.863464111,software engineering
Sydney,12/04/2019,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,5,4,3,"4,3",5,3.75,1.308783696,0.889803188,6.308783696,4.639803188,6.308783696,4.639803188,IT Management
Sydney,12/04/2019,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,10,3,4,"3,4",3.75,5,1.259020934,-0.428046696,5.009020934,4.571953304,5.009020934,4.571953304,IT Management
Sydney,12/04/2019,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4,5,2,3,"2,3",2.5,3.75,-0.338729563,-0.775834801,2.161270437,2.974165199,2.161270437,2.974165199,Design Skills
Sydney,12/04/2019,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,2,4,2,5,"2,5",2.5,6.25,-1.371701185,-1.596072358,1.128298815,4.653927642,1.128298815,4.653927642,Design Skills
Sydney,12/04/2019,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,10,0,3,4,"3,4",3.75,5,-0.148282605,0.981634122,3.601717395,5.981634122,3.601717395,5.981634122,software engineering
Sydney,12/04/2019,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,10,2,2,5,"2,5",2.5,6.25,-0.459004471,-1.026691844,2.040995529,5.223308156,2.040995529,5.223308156,software engineering
Sydney,12/04/2019,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,10,4,5,4,"5,4",6.25,5,-1.031719764,-1.297916533,5.218280236,3.702083467,5.218280236,3.702083467,IT Management
Sydney,12/04/2019,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,2,6,4,2,"4,2",5,2.5,-0.582978716,0.631157556,4.417021284,3.131157556,4.417021284,3.131157556,Design Skills
Sydney,12/04/2019,1,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,5,4,"5,4",6.25,5,0.149648721,-0.140550234,6.399648721,4.859449766,6.399648721,4.859449766,IT Management
Sydney,12/04/2019,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,10,8,3,3,"3,3",3.75,3.75,-0.519696055,1.005746245,3.230303945,4.755746245,3.230303945,4.755746245,Design Skills
Sydney,12/04/2019,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,5,4,3,"4,3",5,3.75,0.824250527,0.909200122,5.824250527,4.659200122,5.824250527,4.659200122,IT Management
Sydney,12/04/2019,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,8,9,2,7,"2,7",2.5,8.75,0.795656838,0.763238481,3.295656838,9.513238481,3.295656838,9.513238481,software engineering
Sydney,12/04/2019,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,3,5,5,6,"5,6",6.25,7.5,-0.033981434,-1.346353431,6.216018566,6.153646569,6.216018566,6.153646569,Social marketing
Sydney,12/04/2019,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,8,6,5,4,"5,4",6.25,5,1.330431872,0.998229624,7.580431872,5.998229624,7.580431872,5.998229624,Social marketing
Sydney,12/04/2019,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,3,7,3,5,"3,5",3.75,6.25,0.658274834,1.304233059,4.408274834,7.554233059,4.408274834,7.554233059,software engineering
Sydney,12/04/2019,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,2,7,2,3,"2,3",2.5,3.75,1.341924141,-1.297519859,3.841924141,2.452480141,3.841924141,2.452480141,Design Skills
Sydney,12/04/2019,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,3,2,1,"2,1",2.5,1.25,0.350805862,0.322904036,2.850805862,1.572904036,2.850805862,1.572904036,Design Skills
Sydney,12/04/2019,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1,4,10,5,3,"5,3",6.25,3.75,-0.262816999,0.917513744,5.987183001,4.667513744,5.987183001,4.667513744,IT Management
Sydney,12/04/2019,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,10,1,3,6,"3,6",3.75,7.5,-0.760027007,1.112822041,2.989972993,8.612822041,2.989972993,8.612822041,software engineering
Sydney,12/04/2019,1,0,0,0,0,1,1,1,1,0,1,0,1,1,0,1,5,0,4,5,"4,5",5,6.25,0.246858024,0.517622956,5.246858024,6.767622956,5.246858024,6.767622956,Social marketing
Sydney,12/04/2019,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,10,4,3,5,"3,5",3.75,6.25,-1.407873696,-1.286990874,2.342126304,4.963009126,2.342126304,4.963009126,Design Skills
Sydney,12/04/2019,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,10,1,2,"1,2",1.25,2.5,-0.472292172,-0.609767532,0.777707828,1.890232468,0.777707828,1.890232468,Design Skills
Sydney,12/04/2019,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,5,6,2,6,"2,6",2.5,7.5,0.893612942,0.959625011,3.393612942,8.459625011,3.393612942,8.459625011,software engineering
Sydney,12/04/2019,1,0,0,1,1,0,0,1,0,1,0,1,1,1,0,1,1,6,6,3,"6,3",7.5,3.75,0.733066123,1.542517559,8.233066123,5.292517559,8.233066123,5.292517559,Social marketing
Sydney,12/04/2019,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,3,3,4,"3,4",3.75,5,-0.515441714,-0.585259826,3.234558286,4.414740174,3.234558286,4.414740174,Design Skills
Sydney,12/04/2019,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,2,4,4,2,"4,2",5,2.5,-0.837542726,0.201585728,4.162457274,2.701585728,4.162457274,2.701585728,Design Skills
Sydney,12/04/2019,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,6,3,6,2,"6,2",7.5,2.5,1.19458585,0.381447343,8.69458585,2.881447343,8.69458585,2.881447343,IT Management
Sydney,12/04/2019,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,2,7,5,6,"5,6",6.25,7.5,0.310672588,0.057079583,6.560672588,7.557079583,6.560672588,7.557079583,Social marketing
Sydney,12/04/2019,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,9,0,3,4,"3,4",3.75,5,-0.27162604,0.571561046,3.47837396,5.571561046,3.47837396,5.571561046,software engineering
Sydney,12/04/2019,1,1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,8,4,6,5,"6,5",7.5,6.25,1.070044327,0.976505137,8.570044327,7.226505137,8.570044327,7.226505137,Social marketing
Sydney,12/04/2019,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0,8,5,6,"5,6",6.25,7.5,-0.545832013,1.390343689,5.704167987,8.890343689,5.704167987,8.890343689,Social marketing
Sydney,12/04/2019,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,10,7,7,6,"7,6",8.75,7.5,-1.173402679,-0.386437845,7.576597321,7.113562155,7.576597321,7.113562155,Social marketing
Sydney,12/04/2019,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,7,7,3,2,"3,2",3.75,2.5,1.561860269,1.39631602,5.311860269,3.89631602,5.311860269,3.89631602,IT Management
Sydney,12/04/2019,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,10,4,5,"4,5",5,6.25,0.683545224,-1.116123575,5.683545224,5.133876425,5.683545224,5.133876425,Social marketing
Sydney,12/04/2019,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,9,10,3,4,"3,4",3.75,5,-0.645880845,-0.654328677,3.104119155,4.345671323,3.104119155,4.345671323,Design Skills
Sydney,12/04/2019,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,8,10,5,8,"5,8",6.25,10,0.661806458,0.938503944,6.911806458,10.93850394,6.911806458,9.93850394,Social marketing
Sydney,12/04/2019,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,9,3,3,2,"3,2",3.75,2.5,1.377184152,-1.370557915,5.127184152,1.129442085,5.127184152,1.129442085,IT Management
Sydney,12/04/2019,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,4,2,3,"2,3",2.5,3.75,0.669560757,0.986395447,3.169560757,4.736395447,3.169560757,4.736395447,Design Skills
Sydney,12/04/2019,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,9,3,3,4,"3,4",3.75,5,0.690241698,0.037605331,4.440241698,5.037605331,4.440241698,5.037605331,software engineering
Sydney,12/04/2019,0,1,1,0,0,1,1,0,1,1,1,1,0,1,0,0,3,4,5,4,"5,4",6.25,5,1.576522325,1.158364597,7.826522325,6.158364597,7.826522325,6.158364597,Social marketing
Sydney,12/04/2019,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,9,5,1,4,"1,4",1.25,5,-0.174479679,0.104290485,1.075520321,5.104290485,1.075520321,5.104290485,software engineering
Sydney,12/04/2019,1,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,0,3,5,4,"5,4",6.25,5,0.587723078,-0.912360432,6.837723078,4.087639568,6.837723078,4.087639568,IT Management
Sydney,12/04/2019,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,9,4,3,"4,3",5,3.75,1.025946836,-1.433161521,6.025946836,2.316838479,6.025946836,2.316838479,IT Management
Sydney,12/04/2019,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,3,"1,3",1.25,3.75,0.552050461,0.237192439,1.802050461,3.987192439,1.802050461,3.987192439,Design Skills
Sydney,12/04/2019,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,6,3,3,5,"3,5",3.75,6.25,1.194196767,-1.471021484,4.944196767,4.778978516,4.944196767,4.778978516,Design Skills
Sydney,12/04/2019,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,1,9,6,4,"6,4",7.5,5,0.82476596,-0.480532696,8.32476596,4.519467304,8.32476596,4.519467304,IT Management
Sydney,12/04/2019,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,7,4,2,5,"2,5",2.5,6.25,-0.366469611,0.915501036,2.133530389,7.165501036,2.133530389,7.165501036,software engineering
Sydney,12/04/2019,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,1,4,6,5,3,"5,3",6.25,3.75,0.618437314,-0.349256697,6.868437314,3.400743303,6.868437314,3.400743303,IT Management
Sydney,12/04/2019,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,1,8,6,6,2,"6,2",7.5,2.5,0.189443528,-0.35471838,7.689443528,2.14528162,7.689443528,2.14528162,IT Management
Sydney,12/04/2019,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,9,4,5,5,"5,5",6.25,6.25,0.641309463,0.252599487,6.891309463,6.502599487,6.891309463,6.502599487,Social marketing
Sydney,12/04/2019,0,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,4,6,4,3,"4,3",5,3.75,1.238321272,0.817564104,6.238321272,4.567564104,6.238321272,4.567564104,IT Management
Sydney,12/04/2019,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,3,2,4,5,"4,5",5,6.25,-0.719648506,0.052553795,4.280351494,6.302553795,4.280351494,6.302553795,software engineering
Sydney,12/04/2019,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,4,3,2,3,"2,3",2.5,3.75,1.473639343,1.094698731,3.973639343,4.844698731,3.973639343,4.844698731,Design Skills
Sydney,12/04/2019,0,0,0,1,0,1,1,1,0,1,1,0,0,0,1,1,0,3,5,3,"5,3",6.25,3.75,0.901925259,-0.77838855,7.151925259,2.97161145,7.151925259,2.97161145,IT Management
Sydney,12/04/2019,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,1,3,6,4,5,"4,5",5,6.25,-0.95831002,0.23052528,4.04168998,6.48052528,4.04168998,6.48052528,software engineering
Sydney,12/04/2019,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,5,10,3,4,"3,4",3.75,5,-0.356482802,-0.302888815,3.393517198,4.697111185,3.393517198,4.697111185,Design Skills
Sydney,12/04/2019,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,2,4,2,"4,2",5,2.5,0.118767411,-1.483153863,5.118767411,1.016846137,5.118767411,1.016846137,IT Management
Sydney,12/04/2019,1,0,1,0,0,1,0,0,1,1,0,1,1,1,1,1,6,9,5,5,"5,5",6.25,6.25,1.577673551,-0.176021423,7.827673551,6.073978577,7.827673551,6.073978577,Social marketing
Sydney,12/04/2019,0,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,8,4,6,4,"6,4",7.5,5,-0.861491937,-0.512238285,6.638508063,4.487761715,6.638508063,4.487761715,IT Management
Sydney,12/04/2019,1,0,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,8,6,5,"6,5",7.5,6.25,0.602305674,0.792416871,8.102305674,7.042416871,8.102305674,7.042416871,Social marketing
Sydney,12/04/2019,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,3,4,5,"4,5",5,6.25,0.962509222,1.129232755,5.962509222,7.379232755,5.962509222,7.379232755,Social marketing
Sydney,12/04/2019,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,1,7,5,6,4,"6,4",7.5,5,1.095080018,0.292753303,8.595080018,5.292753303,8.595080018,5.292753303,Social marketing
Sydney,12/04/2019,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,9,2,5,5,"5,5",6.25,6.25,1.468660197,-0.634701668,7.718660197,5.615298332,7.718660197,5.615298332,Social marketing
Sydney,12/04/2019,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,8,7,7,5,"7,5",8.75,6.25,1.222594872,0.423185853,9.972594872,6.673185853,9.972594872,6.673185853,Social marketing
Sydney,12/04/2019,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,4,4,2,"4,2",5,2.5,1.594496006,-0.314684201,6.594496006,2.185315799,6.594496006,2.185315799,IT Management
Sydney,12/04/2019,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,2,3,4,"3,4",3.75,5,0.476095807,-0.923775782,4.226095807,4.076224218,4.226095807,4.076224218,Design Skills
Sydney,12/04/2019,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,5,3,3,3,"3,3",3.75,3.75,0.820194307,0.958909688,4.570194307,4.708909688,4.570194307,4.708909688,Design Skills
Sydney,12/04/2019,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,10,8,3,2,"3,2",3.75,2.5,-1.214830485,0.962952032,2.535169515,3.462952032,2.535169515,3.462952032,Design Skills
Sydney,12/04/2019,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,3,6,2,3,"2,3",2.5,3.75,0.608509869,0.313594639,3.108509869,4.063594639,3.108509869,4.063594639,Design Skills
Sydney,12/04/2019,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,6,4,"6,4",7.5,5,-1.287098392,-1.524336324,6.212901608,3.475663676,6.212901608,3.475663676,IT Management
Sydney,12/04/2019,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,3,2,3,5,"3,5",3.75,6.25,-0.835356768,0.220165884,2.914643232,6.470165884,2.914643232,6.470165884,software engineering
Sydney,12/04/2019,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0,8,6,4,"6,4",7.5,5,-1.099042279,-1.420164942,6.400957721,3.579835058,6.400957721,3.579835058,IT Management
Sydney,12/04/2019,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,7,2,5,4,"5,4",6.25,5,1.052711436,-0.365463867,7.302711436,4.634536133,7.302711436,4.634536133,IT Management
Sydney,12/04/2019,0,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,9,0,5,3,"5,3",6.25,3.75,0.030788823,0.46063503,6.280788823,4.21063503,6.280788823,4.21063503,IT Management
Sydney,12/04/2019,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,6,6,3,5,"3,5",3.75,6.25,-0.249884264,-0.853873949,3.500115736,5.396126051,3.500115736,5.396126051,software engineering
Sydney,12/04/2019,0,1,1,0,0,1,0,1,1,0,1,1,0,1,0,1,5,0,6,3,"6,3",7.5,3.75,-0.940717642,-1.140051764,6.559282358,2.609948236,6.559282358,2.609948236,IT Management
Sydney,12/04/2019,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,9,8,2,5,"2,5",2.5,6.25,-0.336698113,-0.681604251,2.163301887,5.568395749,2.163301887,5.568395749,software engineering
Sydney,12/04/2019,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,0,10,8,4,4,"4,4",5,5,0.622190331,0.287329896,5.622190331,5.287329896,5.622190331,5.287329896,Social marketing
Sydney,12/04/2019,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,2,7,3,"7,3",8.75,3.75,0.519502738,1.225104443,9.269502738,4.975104443,9.269502738,4.975104443,IT Management
Sydney,12/04/2019,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,5,7,4,5,"4,5",5,6.25,1.446170822,1.412612795,6.446170822,7.662612795,6.446170822,7.662612795,Social marketing
Sydney,12/04/2019,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,8,9,3,3,"3,3",3.75,3.75,0.22836334,-0.485966835,3.97836334,3.264033165,3.97836334,3.264033165,Design Skills
Sydney,12/04/2019,0,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,7,4,4,"4,4",5,5,0.099262315,-1.574767497,5.099262315,3.425232503,5.099262315,3.425232503,IT Management
Sydney,12/04/2019,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,4,2,7,5,"7,5",8.75,6.25,-1.172450389,-1.133098893,7.577549611,5.116901107,7.577549611,5.116901107,Social marketing
Sydney,12/04/2019,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,3,5,4,4,"4,4",5,5,-0.805162042,-0.918342803,4.194837958,4.081657197,4.194837958,4.081657197,Design Skills
Sydney,12/04/2019,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,2,5,2,"5,2",6.25,2.5,-0.411404583,0.581063129,5.838595417,3.081063129,5.838595417,3.081063129,IT Management
Sydney,12/04/2019,1,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1,4,5,4,"5,4",6.25,5,-0.251670636,0.899665811,5.998329364,5.899665811,5.998329364,5.899665811,Social marketing
Sydney,12/04/2019,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,4,3,6,1,"6,1",7.5,1.25,0.739098529,-0.323656844,8.239098529,0.926343156,8.239098529,0.926343156,IT Management
Sydney,12/04/2019,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,2,7,3,5,"3,5",3.75,6.25,0.386053703,-1.489571106,4.136053703,4.760428894,4.136053703,4.760428894,Design Skills
Sydney,12/04/2019,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,7,1,3,2,"3,2",3.75,2.5,-1.316554284,1.419952022,2.433445716,3.919952022,2.433445716,3.919952022,Design Skills
Sydney,12/04/2019,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,10,6,2,3,"2,3",2.5,3.75,0.471505769,-0.269140792,2.971505769,3.480859208,2.971505769,3.480859208,Design Skills
Sydney,12/04/2019,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,4,8,4,2,"4,2",5,2.5,1.082644692,0.834594138,6.082644692,3.334594138,6.082644692,3.334594138,IT Management
Sydney,12/04/2019,0,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1,4,2,4,5,"4,5",5,6.25,1.018962205,-0.789307816,6.018962205,5.460692184,6.018962205,5.460692184,Social marketing
Sydney,12/04/2019,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,7,5,3,"5,3",6.25,3.75,1.265759896,-0.806834908,7.515759896,2.943165092,7.515759896,2.943165092,IT Management
Sydney,12/04/2019,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,9,5,3,5,"3,5",3.75,6.25,0.472347376,-0.965299752,4.222347376,5.284700248,4.222347376,5.284700248,software engineering
Sydney,12/04/2019,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,6,4,3,1,"3,1",3.75,1.25,-0.797040223,-0.786220055,2.952959777,0.463779945,2.952959777,0.463779945,Design Skills
Sydney,12/04/2019,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,4,8,4,2,"4,2",5,2.5,0.466052232,-1.511504002,5.466052232,0.988495998,5.466052232,0.988495998,IT Management
Sydney,12/04/2019,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,5,"1,5",1.25,6.25,0.632078804,-1.154308329,1.882078804,5.095691671,1.882078804,5.095691671,software engineering
Sydney,12/04/2019,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,4,7,2,3,"2,3",2.5,3.75,-1.19016486,0.355963149,1.30983514,4.105963149,1.30983514,4.105963149,Design Skills
Sydney,12/04/2019,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,5,4,5,"4,5",5,6.25,0.270119599,0.517929675,5.270119599,6.767929675,5.270119599,6.767929675,Social marketing
